fecha;lote_id;recolector_id;kg;precio;porcentaje_verde
2017-02-16;L22;T071;25.78;680;0.019
2017-02-09;L22;T097;42.89;650;0.0216
2017-02-19;L22;T077;19.53;900;0.0101
2017-02-19;L22;T029;19.53;900;0.0101
2017-02-19;L22;T037;19.53;900;0.0101
2017-02-23;L22;T041;21.33;900;0.0275
2017-02-23;L22;T071;21.33;900;0.0275
2017-02-25;L22;T077;24.88;680;0.0126
2017-02-25;L22;T046;24.88;680;0.0126
2017-02-23;L22;T074;15.95;725;0.0208
2017-02-23;L22;T032;15.95;725;0.0208
2017-02-23;L22;T021;15.95;725;0.0208
2017-02-16;L22;T029;50.64;650;0.0161
2017-02-01;L22;T085;15.56;680;0.0215
2017-02-01;L22;T001;15.56;680;0.0215
2017-02-01;L22;T066;15.56;680;0.0215
2017-02-04;L22;T006;16.77;1200;0.0225
2017-02-04;L22;T024;16.77;1200;0.0225
2017-02-04;L22;T022;16.77;1200;0.0225
2017-02-08;L22;T025;29.51;650;0.0165
2017-02-08;L22;T079;29.51;650;0.0165
2017-02-19;L22;T086;17.42;680;0.0151
2017-02-19;L22;T019;17.42;680;0.0151
2017-02-19;L22;T082;17.42;680;0.0151
2017-02-11;L22;T096;12.77;1200;0.0248
2017-02-11;L22;T096;12.77;1200;0.0248
2017-02-11;L22;T087;12.77;1200;0.0248
2017-02-11;L22;T093;17.27;1200;0.0198
2017-02-11;L22;T031;17.27;1200;0.0198
2017-02-11;L22;T067;17.27;1200;0.0198
2017-02-28;L22;T003;17.61;650;0.0151
2017-02-28;L22;T040;17.61;650;0.0151
2017-02-28;L22;T041;17.61;650;0.0151
2017-02-27;L22;T008;49.46;900;0.0323
2017-02-10;L22;T081;17.97;650;0.0165
2017-02-10;L22;T088;17.97;650;0.0165
2017-02-10;L22;T074;17.97;650;0.0165
2017-02-27;L22;T075;16.14;900;0.0191
2017-02-27;L22;T010;16.14;900;0.0191
2017-02-27;L22;T060;16.14;900;0.0191
2017-02-27;L22;T054;19.03;725;0.0258
2017-02-27;L22;T052;19.03;725;0.0258
2017-02-04;L22;T047;28.7;650;0.0237
2017-02-04;L22;T044;28.7;650;0.0237
2017-02-10;L22;T042;50.65;1200;0.0189
2017-05-18;L22;T002;17.79;900;0.0198
2017-05-18;L22;T085;17.79;900;0.0198
2017-05-18;L22;T062;17.79;900;0.0198
2017-05-08;L22;T034;26.01;650;0.0113
2017-05-08;L22;T027;26.01;650;0.0113
2017-05-20;L22;T027;28.63;650;0.0183
2017-05-20;L22;T076;28.63;650;0.0183
2017-05-20;L22;T076;27.7;650;0.013
2017-05-20;L22;T054;27.7;650;0.013
2017-05-10;L22;T066;27.22;725;0.0182
2017-05-10;L22;T064;27.22;725;0.0182
2017-05-22;L22;T043;19.15;680;0.0272
2017-05-22;L22;T073;19.15;680;0.0272
2017-05-22;L22;T015;19.15;680;0.0272
2017-05-14;L22;T041;56.39;650;0.0135
2017-05-09;L22;T085;30.27;900;0.0068
2017-05-09;L22;T039;30.27;900;0.0068
2017-05-13;L22;T070;26.1;1200;0.0144
2017-05-13;L22;T013;26.1;1200;0.0144
2017-05-16;L22;T063;25.64;680;0.0167
2017-05-16;L22;T036;25.64;680;0.0167
2017-05-17;L22;T043;36.07;1200;0.0264
2017-05-17;L22;T025;36.07;1200;0.0264
2017-05-01;L22;T100;14.3;1200;0.0227
2017-05-01;L22;T019;14.3;1200;0.0227
2017-05-01;L22;T011;14.3;1200;0.0227
2017-05-07;L22;T087;32.7;900;0.0196
2017-05-07;L22;T001;32.7;900;0.0196
2017-05-05;L22;T049;30.12;680;0.016
2017-05-05;L22;T003;30.12;680;0.016
2017-05-09;L22;T010;16.79;725;0.0202
2017-05-09;L22;T004;16.79;725;0.0202
2017-05-09;L22;T012;16.79;725;0.0202
2017-05-25;L22;T084;18.17;650;0.0193
2017-05-25;L22;T096;18.17;650;0.0193
2017-05-25;L22;T039;18.17;650;0.0193
2017-05-10;L22;T085;12.88;650;0.0223
2017-05-10;L22;T007;12.88;650;0.0223
2017-05-10;L22;T084;12.88;650;0.0223
2017-05-22;L22;T054;19.14;650;0.0267
2017-05-22;L22;T057;19.14;650;0.0267
2017-05-22;L22;T076;19.14;650;0.0267
2017-05-09;L22;T065;51.62;900;0.0161
2017-05-11;L22;T099;52.97;1200;0.0231
2017-05-24;L22;T025;45.83;725;0.0184
2017-05-04;L22;T071;45.84;900;0.0211
2017-05-01;L22;T095;15.44;1200;0.0296
2017-05-01;L22;T012;15.44;1200;0.0296
2017-05-01;L22;T076;15.44;1200;0.0296
2017-07-16;L22;T036;14.1;1200;0.0201
2017-07-16;L22;T099;14.1;1200;0.0201
2017-07-16;L22;T011;14.1;1200;0.0201
2017-07-05;L22;T012;24.86;725;0.0124
2017-07-05;L22;T005;24.86;725;0.0124
2017-07-20;L22;T098;51.76;725;0.0221
2017-07-01;L22;T033;40.85;900;0.0246
2017-07-24;L22;T001;14.39;900;0.016
2017-07-24;L22;T023;14.39;900;0.016
2017-07-24;L22;T019;14.39;900;0.016
2017-07-07;L22;T005;17.66;1200;0.0179
2017-07-07;L22;T050;17.66;1200;0.0179
2017-07-07;L22;T082;17.66;1200;0.0179
2017-07-09;L22;T024;25.2;725;0.0191
2017-07-09;L22;T007;25.2;725;0.0191
2017-07-23;L22;T060;19.09;725;0.0122
2017-07-23;L22;T026;19.09;725;0.0122
2017-07-23;L22;T090;19.09;725;0.0122
2017-07-03;L22;T076;26.7;725;0.0209
2017-07-03;L22;T042;26.7;725;0.0209
2017-07-13;L22;T001;22.47;725;0.0122
2017-07-13;L22;T042;22.47;725;0.0122
2017-07-28;L22;T057;21.57;725;0.0174
2017-07-28;L22;T030;21.57;725;0.0174
2017-07-16;L22;T096;43.1;650;0.0193
2017-07-24;L22;T022;15.26;650;0.0326
2017-07-24;L22;T087;15.26;650;0.0326
2017-07-24;L22;T015;15.26;650;0.0326
2017-07-26;L22;T017;19.49;650;0.0256
2017-07-26;L22;T053;19.49;650;0.0256
2017-07-16;L22;T009;22.71;680;0.0187
2017-07-16;L22;T056;22.71;680;0.0187
2017-07-22;L22;T036;63.86;680;0.022
2017-07-14;L22;T011;38.93;650;0.0171
2017-07-14;L22;T008;16.21;680;0.0208
2017-07-14;L22;T041;16.21;680;0.0208
2017-07-14;L22;T035;16.21;680;0.0208
2017-07-12;L22;T067;33.91;1200;0.0256
2017-07-12;L22;T085;33.91;1200;0.0256
2017-07-25;L22;T087;14.39;725;0.0198
2017-07-25;L22;T009;14.39;725;0.0198
2017-07-25;L22;T039;14.39;725;0.0198
2017-07-11;L22;T088;24.6;900;0.0247
2017-07-11;L22;T005;24.6;900;0.0247
2017-07-11;L22;T024;17.73;725;0.0217
2017-07-11;L22;T040;17.73;725;0.0217
2017-07-11;L22;T014;17.73;725;0.0217
2017-03-21;L22;T006;47.88;900;0.0129
2017-03-05;L22;T014;29.26;1200;0.017
2017-03-05;L22;T068;29.26;1200;0.017
2017-03-11;L22;T010;43.7;900;0.012
2017-03-04;L22;T059;13.7;725;0.0245
2017-03-04;L22;T043;13.7;725;0.0245
2017-03-04;L22;T036;13.7;725;0.0245
2017-03-07;L22;T075;17.37;680;0.0174
2017-03-07;L22;T085;17.37;680;0.0174
2017-03-07;L22;T092;17.37;680;0.0174
2017-03-27;L22;T036;15.99;680;0.0234
2017-03-27;L22;T062;15.99;680;0.0234
2017-03-27;L22;T079;15.99;680;0.0234
2017-03-17;L22;T088;20.33;1200;0.0181
2017-03-17;L22;T039;20.33;1200;0.0181
2017-03-17;L22;T019;20.33;1200;0.0181
2017-03-24;L22;T046;14.82;900;0.0188
2017-03-24;L22;T097;14.82;900;0.0188
2017-03-18;L22;T036;19.3;650;0.0252
2017-03-18;L22;T062;19.3;650;0.0252
2017-03-18;L22;T084;19.3;650;0.0252
2017-03-12;L22;T063;43.95;900;0.0299
2017-03-12;L22;T038;49.14;680;0.0144
2017-03-13;L22;T049;26.69;725;0.019
2017-03-13;L22;T082;26.69;725;0.019
2017-03-18;L22;T080;25.38;680;0.0309
2017-03-18;L22;T084;25.38;680;0.0309
2017-03-24;L22;T090;25.65;725;0.0275
2017-03-24;L22;T062;25.65;725;0.0275
2017-03-15;L22;T097;59.91;900;0.0181
2017-03-24;L22;T055;17.01;725;0.0171
2017-03-24;L22;T097;17.01;725;0.0171
2017-03-24;L22;T046;17.01;725;0.0171
2017-08-04;L23;T076;27.97;650;0.0233
2017-08-04;L23;T044;27.97;650;0.0233
2017-08-24;L23;T006;42.94;725;0.0211
2017-08-24;L23;T095;42.94;725;0.0211
2017-08-13;L23;T068;56.07;725;0.0266
2017-08-20;L23;T063;20.92;900;0.0196
2017-08-20;L23;T100;20.92;900;0.0196
2017-08-06;L23;T005;24.35;1200;0.0213
2017-08-06;L23;T025;24.35;1200;0.0213
2017-08-06;L23;T043;24.35;1200;0.0213
2017-08-14;L23;T008;34.66;1200;0.0172
2017-08-14;L23;T082;34.66;1200;0.0172
2017-08-08;L23;T046;73.39;900;0.026
2017-08-22;L23;T078;49.03;725;0.0278
2017-08-26;L23;T013;18.93;650;0.0222
2017-08-26;L23;T052;18.93;650;0.0222
2017-08-26;L23;T066;18.93;650;0.0222
2017-08-22;L23;T042;24.25;680;0.0188
2017-08-22;L23;T058;24.25;680;0.0188
2017-08-22;L23;T062;24.25;680;0.0188
2017-08-11;L23;T030;43.35;1200;0.0164
2017-08-13;L23;T037;67.52;680;0.027
2017-08-09;L23;T007;65.72;900;0.019
2017-08-13;L23;T049;80.23;1200;0.0179
2017-08-23;L23;T098;25.57;680;0.0162
2017-08-23;L23;T001;25.57;680;0.0162
2017-08-12;L23;T022;17.12;725;0.0163
2017-08-12;L23;T072;17.12;725;0.0163
2017-08-12;L23;T006;17.12;725;0.0163
2017-08-11;L23;T086;61.45;900;0.0208
2017-08-03;L23;T059;24.77;900;0.0204
2017-08-03;L23;T092;24.77;900;0.0204
2017-08-03;L23;T032;24.77;900;0.0204
2017-08-01;L23;T075;36.25;725;0.0198
2017-08-01;L23;T040;36.25;725;0.0198
2017-09-10;L23;T093;28.08;900;0.0224
2017-09-10;L23;T076;28.08;900;0.0224
2017-09-03;L23;T040;58.99;725;0.0241
2017-09-01;L23;T074;58.47;1200;0.0196
2017-09-07;L23;T078;29.04;650;0.0199
2017-09-07;L23;T062;29.04;650;0.0199
2017-09-26;L23;T042;33.85;900;0.0198
2017-09-26;L23;T099;33.85;900;0.0198
2017-09-06;L23;T054;20.96;900;0.0319
2017-09-06;L23;T041;20.96;900;0.0319
2017-09-06;L23;T099;20.96;900;0.0319
2017-09-26;L23;T005;64.57;650;0.0202
2017-09-08;L23;T009;52.05;650;0.0219
2017-09-01;L23;T061;19.08;1200;0.0226
2017-09-01;L23;T031;19.08;1200;0.0226
2017-09-01;L23;T010;19.08;1200;0.0226
2017-09-12;L23;T047;57.09;1200;0.0199
2017-09-15;L23;T013;75.57;1200;0.0233
2017-09-10;L23;T035;19.84;1200;0.0212
2017-09-10;L23;T030;19.84;1200;0.0212
2017-09-10;L23;T034;19.84;1200;0.0212
2017-09-06;L23;T053;69.52;650;0.0152
2017-09-23;L23;T082;33.78;900;0.0207
2017-09-23;L23;T088;33.78;900;0.0207
2017-09-27;L23;T021;19.82;680;0.0135
2017-09-27;L23;T100;19.82;680;0.0135
2017-09-27;L23;T012;19.82;680;0.0135
2017-09-08;L23;T083;73.81;725;0.016
2017-09-17;L23;T085;34.94;900;0.0231
2017-09-17;L23;T003;34.94;900;0.0231
2017-09-25;L23;T096;23.6;725;0.0147
2017-09-25;L23;T078;23.6;725;0.0147
2017-09-25;L23;T097;23.6;725;0.0147
2017-09-04;L23;T031;32.52;725;0.0259
2017-09-04;L23;T094;32.52;725;0.0259
2017-09-07;L23;T044;24.88;680;0.0159
2017-09-07;L23;T061;24.88;680;0.0159
2017-09-19;L23;T041;53.85;900;0.0227
2017-09-16;L23;T074;17.91;1200;0.021
2017-09-16;L23;T074;17.91;1200;0.021
2017-09-16;L23;T100;17.91;1200;0.021
2017-09-28;L23;T069;55.47;680;0.0193
2017-09-10;L23;T073;23.48;650;0.0259
2017-09-10;L23;T031;23.48;650;0.0259
2017-09-10;L23;T007;23.48;650;0.0259
2017-10-12;L23;T094;16.79;725;0.015
2017-10-12;L23;T080;16.79;725;0.015
2017-10-12;L23;T053;16.79;725;0.015
2017-10-09;L23;T079;20.72;680;0.0169
2017-10-09;L23;T035;20.72;680;0.0169
2017-10-09;L23;T024;20.72;680;0.0169
2017-10-08;L23;T010;19.87;680;0
2017-10-08;L23;T069;19.87;680;0
2017-10-08;L23;T055;19.87;680;0
2017-10-10;L23;T037;70.01;900;0.0237
2017-10-22;L23;T015;17.99;680;0.021
2017-10-22;L23;T036;17.99;680;0.021
2017-10-22;L23;T034;17.99;680;0.021
2017-10-05;L23;T086;57.14;725;0.014
2017-10-05;L23;T048;32.02;680;0.0161
2017-10-05;L23;T004;32.02;680;0.0161
2017-10-13;L23;T053;51.37;650;0.0175
2017-10-15;L23;T008;36.91;680;0.0213
2017-10-15;L23;T007;36.91;680;0.0213
2017-10-13;L23;T051;23.85;900;0.0181
2017-10-13;L23;T014;23.85;900;0.0181
2017-10-13;L23;T096;23.85;900;0.0181
2017-10-13;L23;T022;54.08;900;0.0268
2017-10-08;L23;T027;23.66;900;0.0316
2017-10-08;L23;T057;23.66;900;0.0316
2017-10-14;L23;T057;19.9;680;0.015
2017-10-14;L23;T084;19.9;680;0.015
2017-10-14;L23;T081;19.9;680;0.015
2017-10-26;L23;T040;28.27;725;0.0145
2017-10-26;L23;T010;28.27;725;0.0145
2017-10-01;L23;T069;71.63;1200;0.021
2017-11-22;L23;T087;33.99;725;0.0162
2017-11-22;L23;T053;33.99;725;0.0162
2017-11-04;L23;T019;23.34;680;0.0167
2017-11-04;L23;T023;23.34;680;0.0167
2017-11-04;L23;T022;23.34;680;0.0167
2017-11-01;L23;T091;28.34;680;0.0108
2017-11-01;L23;T047;28.34;680;0.0108
2017-11-01;L23;T047;28.34;680;0.0108
2017-11-09;L23;T055;23.98;650;0.0161
2017-11-09;L23;T069;23.98;650;0.0161
2017-11-09;L23;T044;23.98;650;0.0161
2017-11-26;L23;T067;26.51;1200;0.0243
2017-11-26;L23;T052;26.51;1200;0.0243
2017-11-26;L23;T076;26.51;1200;0.0243
2017-11-14;L23;T010;55.57;725;0.0138
2017-11-13;L23;T001;33.48;650;0.0212
2017-11-13;L23;T060;33.48;650;0.0212
2017-11-10;L23;T064;66.09;680;0.0218
2017-11-15;L23;T068;21.65;900;0.0139
2017-11-15;L23;T076;21.65;900;0.0139
2017-11-15;L23;T099;21.65;900;0.0139
2017-11-08;L23;T066;44.87;650;0.02
2017-11-08;L23;T055;44.87;650;0.02
2017-11-21;L23;T043;53.74;680;0.0263
2017-11-28;L23;T057;19.82;725;0.0221
2017-11-28;L23;T045;19.82;725;0.0221
2017-11-28;L23;T063;19.82;725;0.0221
2017-11-24;L23;T073;30.74;1200;0.0218
2017-11-24;L23;T063;30.74;1200;0.0218
2017-11-20;L23;T095;19.56;900;0.0199
2017-11-20;L23;T008;19.56;900;0.0199
2017-11-20;L23;T099;19.56;900;0.0199
2017-11-18;L23;T056;26.18;1200;0.0239
2017-11-18;L23;T029;26.18;1200;0.0239
2017-11-18;L23;T035;26.18;1200;0.0239
2017-11-21;L23;T068;36.84;650;0.0172
2017-11-21;L23;T066;36.84;650;0.0172
2017-11-06;L23;T088;21.62;900;0.0248
2017-11-06;L23;T013;21.62;900;0.0248
2017-11-06;L23;T023;21.62;900;0.0248
2017-11-10;L23;T091;61.78;725;0.0172
2017-12-23;L23;T083;18.53;1200;0.0252
2017-12-23;L23;T083;18.53;1200;0.0252
2017-12-23;L23;T027;18.53;1200;0.0252
2017-12-23;L23;T003;27.84;1200;0.0248
2017-12-23;L23;T090;27.84;1200;0.0248
2017-12-17;L23;T034;38.24;725;0.0155
2017-12-17;L23;T066;38.24;725;0.0155
2017-12-10;L23;T042;19.95;650;0.0161
2017-12-10;L23;T051;19.95;650;0.0161
2017-12-10;L23;T080;19.95;650;0.0161
2017-12-18;L23;T053;36.79;680;0.0176
2017-12-18;L23;T045;36.79;680;0.0176
2017-12-04;L23;T056;23.38;900;0.022
2017-12-04;L23;T029;23.38;900;0.022
2017-12-04;L23;T046;31.6;900;0.023
2017-12-04;L23;T027;31.6;900;0.023
2017-12-06;L23;T060;30.01;900;0.0253
2017-12-06;L23;T042;30.01;900;0.0253
2017-12-01;L23;T015;19.88;725;0.0071
2017-12-01;L23;T047;19.88;725;0.0071
2017-12-01;L23;T096;19.88;725;0.0071
2017-12-23;L23;T082;18.9;900;0.0174
2017-12-23;L23;T005;18.9;900;0.0174
2017-12-23;L23;T050;18.9;900;0.0174
2017-12-01;L23;T090;33.19;725;0.0248
2017-12-01;L23;T064;33.19;725;0.0248
2017-12-02;L23;T064;59.57;725;0.0237
2017-12-28;L23;T080;74.98;650;0.0193
2017-12-03;L23;T085;19.34;650;0.022
2017-12-03;L23;T066;19.34;650;0.022
2017-12-03;L23;T069;19.34;650;0.022
2017-12-17;L23;T020;76.62;725;0.0261
2017-12-11;L23;T063;31.98;725;0.0199
2017-12-11;L23;T058;31.98;725;0.0199
2017-12-14;L23;T091;24.97;650;0.0171
2017-12-14;L23;T087;24.97;650;0.0171
2017-12-14;L23;T076;24.97;650;0.0171
2017-12-02;L23;T073;20.94;725;0.0276
2017-12-02;L23;T026;20.94;725;0.0276
2017-12-02;L23;T087;20.94;725;0.0276
2017-12-18;L23;T036;16.27;1200;0.0272
2017-12-18;L23;T060;16.27;1200;0.0272
2017-12-18;L23;T079;16.27;1200;0.0272
2017-12-21;L23;T041;61.89;650;0.0274
2017-12-14;L23;T047;56.24;1200;0.016
2017-12-06;L23;T099;24.61;680;0.0204
2017-12-06;L23;T007;24.61;680;0.0204
2017-01-22;L23;T027;20.18;1200;0.0165
2017-01-22;L23;T040;20.18;1200;0.0165
2017-01-22;L23;T053;20.18;1200;0.0165
2017-01-01;L23;T026;16.24;725;0.0266
2017-01-01;L23;T023;16.24;725;0.0266
2017-01-01;L23;T025;16.24;725;0.0266
2017-01-25;L23;T052;45.62;650;0.0137
2017-01-18;L23;T011;59.21;725;0.0217
2017-01-15;L23;T017;51.32;900;0.0198
2017-01-08;L23;T055;24.07;1200;0.0201
2017-01-08;L23;T033;24.07;1200;0.0201
2017-01-04;L23;T057;37.32;1200;0.0215
2017-01-04;L23;T081;37.32;1200;0.0215
2017-01-02;L23;T040;71.5;725;0.0244
2017-01-11;L23;T064;19.18;1200;0.0167
2017-01-11;L23;T100;19.18;1200;0.0167
2017-01-11;L23;T014;19.18;1200;0.0167
2017-01-10;L23;T039;25.89;725;0.0179
2017-01-10;L23;T083;25.89;725;0.0179
2017-01-10;L23;T010;25.89;725;0.0179
2017-01-24;L23;T089;62.83;725;0.0202
2017-01-07;L23;T088;32.18;680;0.0259
2017-01-07;L23;T064;32.18;680;0.0259
2017-01-11;L23;T024;27.48;680;0.0207
2017-01-11;L23;T085;27.48;680;0.0207
2017-01-24;L23;T077;38.93;680;0.0198
2017-01-24;L23;T081;38.93;680;0.0198
2017-01-15;L23;T010;32.7;1200;0.0179
2017-01-15;L23;T062;32.7;1200;0.0179
2017-01-02;L23;T019;23.32;900;0.0142
2017-01-02;L23;T038;23.32;900;0.0142
2017-01-20;L23;T067;32.37;725;0.0144
2017-01-20;L23;T077;32.37;725;0.0144
2017-01-10;L23;T002;20.06;680;0.0128
2017-01-10;L23;T041;20.06;680;0.0128
2017-01-10;L23;T041;20.06;680;0.0128
2017-01-07;L23;T080;31.75;900;0.0123
2017-01-07;L23;T040;31.75;900;0.0123
2017-01-20;L23;T010;51.7;650;0.0239
2017-01-01;L23;T076;24.24;1200;0.0184
2017-01-01;L23;T042;24.24;1200;0.0184
2017-01-01;L23;T003;24.24;1200;0.0184
2017-01-18;L23;T093;21.22;1200;0.0201
2017-01-18;L23;T041;21.22;1200;0.0201
2017-01-18;L23;T100;21.22;1200;0.0201
2017-01-06;L23;T053;20.12;725;0.0181
2017-01-06;L23;T013;20.12;725;0.0181
2017-01-06;L23;T009;20.12;725;0.0181
2017-01-13;L23;T055;27.15;680;0.0162
2017-01-13;L23;T063;27.15;680;0.0162
2017-01-24;L23;T034;36.3;680;0.0225
2017-01-24;L23;T030;36.3;680;0.0225
2017-01-02;L23;T078;32.57;680;0.0158
2017-01-02;L23;T094;32.57;680;0.0158
2017-02-10;L23;T098;37.79;900;0.0191
2017-02-10;L23;T081;37.79;900;0.0191
2017-02-20;L23;T081;32.71;1200;0.0304
2017-02-20;L23;T021;32.71;1200;0.0304
2017-02-14;L23;T064;32.78;1200;0.0229
2017-02-14;L23;T057;32.78;1200;0.0229
2017-02-03;L23;T047;85.94;725;0.0174
2017-02-07;L23;T016;54.81;650;0.0122
2017-02-22;L23;T066;26.08;650;0.0168
2017-02-22;L23;T045;26.08;650;0.0168
2017-02-22;L23;T002;26.08;650;0.0168
2017-02-20;L23;T038;80.6;725;0.0195
2017-02-13;L23;T092;20.34;900;0.0243
2017-02-13;L23;T004;20.34;900;0.0243
2017-02-13;L23;T010;20.34;900;0.0243
2017-02-09;L23;T084;47.1;1200;0.0216
2017-02-02;L23;T013;65.56;1200;0.0169
2017-02-19;L23;T005;34.87;680;0.0291
2017-02-19;L23;T005;34.87;680;0.0291
2017-02-23;L23;T021;44.58;900;0.0245
2017-02-23;L23;T071;44.58;900;0.0245
2017-02-07;L23;T036;55.21;680;0.0129
2017-02-24;L23;T080;18.01;680;0.0254
2017-02-24;L23;T078;18.01;680;0.0254
2017-02-24;L23;T057;18.01;680;0.0254
2017-02-27;L23;T080;35.69;650;0.0173
2017-02-27;L23;T079;35.69;650;0.0173
2017-07-22;L23;T052;66.8;1200;0.0213
2017-07-20;L23;T040;23.41;1200;0.0181
2017-07-20;L23;T079;23.41;1200;0.0181
2017-07-20;L23;T048;23.41;1200;0.0181
2017-07-07;L23;T049;70.22;650;0.0293
2017-07-21;L23;T014;61.34;650;0.0161
2017-07-14;L23;T054;23.76;900;0.0208
2017-07-14;L23;T018;23.76;900;0.0208
2017-07-14;L23;T070;23.76;900;0.0208
2017-07-01;L23;T002;26.2;725;0.0243
2017-07-01;L23;T061;26.2;725;0.0243
2017-07-01;L23;T010;26.2;725;0.0243
2017-07-25;L23;T063;18.98;725;0.0202
2017-07-25;L23;T041;18.98;725;0.0202
2017-07-25;L23;T048;18.98;725;0.0202
2017-07-02;L23;T028;71.28;680;0.0168
2017-07-04;L23;T086;27.25;650;0.0193
2017-07-04;L23;T067;27.25;650;0.0193
2017-07-04;L23;T064;27.25;650;0.0193
2017-07-17;L23;T089;30.16;725;0.0206
2017-07-17;L23;T027;30.16;725;0.0206
2017-07-20;L23;T054;20.58;1200;0.0156
2017-07-20;L23;T050;20.58;1200;0.0156
2017-07-20;L23;T060;20.58;1200;0.0156
2017-07-19;L23;T054;22.37;680;0.012
2017-07-19;L23;T091;22.37;680;0.012
2017-07-19;L23;T096;22.37;680;0.012
2017-07-03;L23;T053;81.53;725;0.0147
2017-07-23;L23;T043;80.79;725;0.0205
2017-07-08;L23;T075;26.17;680;0.0185
2017-07-08;L23;T041;26.17;680;0.0185
2017-07-05;L23;T009;33.58;680;0.0167
2017-07-05;L23;T020;33.58;680;0.0167
2017-03-13;L23;T100;30.48;680;0.0163
2017-03-13;L23;T026;30.48;680;0.0163
2017-03-20;L23;T056;66.89;680;0.0192
2017-03-21;L23;T017;24.37;725;0.0184
2017-03-21;L23;T051;24.37;725;0.0184
2017-03-21;L23;T031;24.37;725;0.0184
2017-03-21;L23;T030;15.08;680;0.0195
2017-03-21;L23;T038;15.08;680;0.0195
2017-03-21;L23;T098;15.08;680;0.0195
2017-03-06;L23;T088;32.17;900;0.025
2017-03-06;L23;T055;32.17;900;0.025
2017-03-09;L23;T100;24.08;1200;0.0157
2017-03-09;L23;T098;24.08;1200;0.0157
2017-03-09;L23;T036;24.08;1200;0.0157
2017-03-03;L23;T041;67.68;680;0.0314
2017-03-04;L23;T042;29.27;725;0.0108
2017-03-04;L23;T012;29.27;725;0.0108
2017-03-26;L23;T045;19.28;1200;0.0252
2017-03-26;L23;T088;19.28;1200;0.0252
2017-03-26;L23;T013;19.28;1200;0.0252
2017-03-05;L23;T090;58.68;900;0.0247
2017-03-26;L23;T093;23.57;725;0.0227
2017-03-26;L23;T046;23.57;725;0.0227
2017-03-26;L23;T093;23.57;725;0.0227
2017-03-02;L23;T012;31.29;725;0.0259
2017-03-02;L23;T047;31.29;725;0.0259
2017-03-19;L23;T096;67.89;1200;0.0189
2017-03-14;L23;T041;65.94;725;0.0091
2017-03-13;L23;T083;36.02;1200;0.0279
2017-03-13;L23;T084;36.02;1200;0.0279
2017-03-06;L23;T059;56.76;725;0.0263
2017-03-25;L23;T047;18.38;1200;0.021
2017-03-25;L23;T040;18.38;1200;0.021
2017-03-25;L23;T017;18.38;1200;0.021
2017-03-28;L23;T092;22.88;680;0.0205
2017-03-28;L23;T088;22.88;680;0.0205
2017-03-28;L23;T022;22.88;680;0.0205
2017-03-02;L23;T087;24;650;0.0219
2017-03-02;L23;T024;24;650;0.0219
2017-03-02;L23;T013;24;650;0.0219
2017-03-10;L23;T074;22;680;0.0211
2017-03-10;L23;T035;22;680;0.0211
2017-03-10;L23;T097;22;680;0.0211
2017-03-03;L23;T056;22.85;650;0.0275
2017-03-03;L23;T075;22.85;650;0.0275
2017-03-03;L23;T088;22.85;650;0.0275
2017-03-14;L23;T068;26.51;900;0.0169
2017-03-14;L23;T057;26.51;900;0.0169
2017-03-21;L23;T084;64.76;900;0.0155
2017-08-22;L24;T047;14.07;650;0.0279
2017-08-22;L24;T002;14.07;650;0.0279
2017-08-22;L24;T018;14.07;650;0.0279
2017-08-04;L24;T027;30.4;725;0.0217
2017-08-04;L24;T037;30.4;725;0.0217
2017-08-01;L24;T089;48.22;1200;0.0228
2017-08-17;L24;T030;60.14;680;0.0265
2017-08-02;L24;T007;24.75;650;0.0132
2017-08-02;L24;T054;24.75;650;0.0132
2017-08-13;L24;T010;18.67;900;0.0123
2017-08-13;L24;T061;18.67;900;0.0123
2017-08-04;L24;T004;54.9;725;0.0285
2017-08-01;L24;T070;19.1;1200;0.0242
2017-08-01;L24;T051;19.1;1200;0.0242
2017-08-01;L24;T059;19.1;1200;0.0242
2017-08-11;L24;T076;14.49;650;0.024
2017-08-11;L24;T043;14.49;650;0.024
2017-08-11;L24;T052;14.49;650;0.024
2017-08-16;L24;T045;15.78;650;0.0084
2017-08-16;L24;T089;15.78;650;0.0084
2017-08-16;L24;T034;15.78;650;0.0084
2017-08-19;L24;T054;19.87;725;0.0145
2017-08-19;L24;T084;19.87;725;0.0145
2017-08-19;L24;T071;19.87;725;0.0145
2017-08-16;L24;T082;57.43;1200;0.016
2017-08-28;L24;T014;26;1200;0.0175
2017-08-28;L24;T059;26;1200;0.0175
2017-08-06;L24;T011;47.32;680;0.0183
2017-08-13;L24;T015;19.13;650;0.0163
2017-08-13;L24;T072;19.13;650;0.0163
2017-08-13;L24;T008;19.13;650;0.0163
2017-08-19;L24;T028;16.53;900;0.0143
2017-08-19;L24;T095;16.53;900;0.0143
2017-08-19;L24;T063;16.53;900;0.0143
2017-08-22;L24;T094;25.39;650;0.0203
2017-08-22;L24;T064;25.39;650;0.0203
2017-09-03;L24;T083;19.92;680;0.0188
2017-09-03;L24;T012;19.92;680;0.0188
2017-09-03;L24;T043;19.92;680;0.0188
2017-09-25;L24;T079;44.57;725;0.0132
2017-09-10;L24;T006;16.15;680;0.0198
2017-09-10;L24;T044;16.15;680;0.0198
2017-09-10;L24;T051;16.15;680;0.0198
2017-09-17;L24;T002;19.62;680;0.0221
